house_id,house_size,bedrooms,bathrooms,lot_size,year_built,stories,garage_cars,location,condition,has_pool,sale_date,price
H-0274,1806,4,1.5,3946.0,1967.0,1,2.0,Industrial,Fair,Yes,2020-09-26,114800
H-0275,1211,3,2.5,2430.0,2012.0,2,1.0,Downtown,Average,No,2021-11-07,334691
H-0276,2077,3,2.5,5411.0,1982.0,2,2.0,Waterfront,Fair,No,2020-01-26,436798
H-0277,1919,4,2.5,3151.0,1953.0,3,3.0,Suburbs,Average,No,2024-03-04,302771
H-0278,1439,3,3.0,5678.0,2001.0,2,3.0,Rural,Poor,No,2023-02-06,145007
H-0279,1841,4,2.0,5469.0,1958.0,2,1.0,Suburbs,Good,No,2021-07-11,305624
H-0280,1568,3,3.0,4535.0,2013.0,2,2.0,Rural,Good,No,2024-01-15,236005
H-0281,1868,4,2.0,5864.0,1979.0,2,1.0,Industrial,Fair,No,2020-11-02,143282
H-0282,2197,4,2.5,6025.0,1957.0,2,2.0,Suburbs,Fair,No,2020-05-11,289661
H-0283,2751,3,2.5,4347.0,1954.0,3,1.0,Suburbs,Average,No,2024-04-26,378584
H-0284,1057,2,1.0,3203.0,2012.0,2,2.0,Downtown,Poor,No,2021-06-01,142592
H-0285,3079,2,3.0,,1950.0,1,2.0,Suburbs,Average,No,2024-04-15,426308
H-0286,628,4,2.5,1596.0,1964.0,3,3.0,Suburbs,Poor,No,2022-12-03,111507
H-0287,1708,4,2.0,5795.0,1987.0,1,2.0,Waterfront,Average,No,2024-06-28,481560
H-0288,2152,1,1.0,4449.0,1991.0,1,2.0,Suburbs,Good,No,2023-06-15,326104
H-0289,1968,4,1.0,4040.0,1995.0,2,3.0,Rural,Average,No,2020-06-25,261671
H-0290,1426,3,3.5,2714.0,2002.0,1,1.0,Suburbs,Poor,No,2023-11-27,148208
H-0291,1675,3,3.0,4070.0,1975.0,3,3.0,Suburbs,Good,No,2020-09-04,302430
H-0292,1504,5,1.5,5440.0,2010.0,2,2.0,Suburbs,Poor,No,2023-03-04,222101
H-0293,1446,3,2.0,5161.0,2016.0,2,3.0,Downtown,Fair,No,2022-04-17,350214
H-0294,2309,3,2.5,5673.0,2003.0,1,0.0,Rural,Average,No,2023-03-30,232999
H-0295,2014,1,3.0,5987.0,1971.0,1,1.0,Downtown,Average,Yes,2023-07-04,370493
H-0296,1384,2,1.0,4570.0,1975.0,2,2.0,Rural,Average,Yes,2023-09-07,184729
H-0297,2339,3,2.0,,2009.0,2,3.0,Downtown,Average,Yes,2023-10-29,555866
H-0298,1984,1,3.5,3809.0,1988.0,2,0.0,Industrial,Excellent,Yes,2023-11-19,244004
H-0299,2287,4,1.0,8988.0,1985.0,1,0.0,Waterfront,Poor,No,2021-11-21,413210
H-0300,2177,3,2.0,6626.0,1970.0,2,1.0,Suburbs,Average,No,2024-01-28,341668
H-0301,1302,3,4.0,5147.0,1990.0,1,3.0,Suburbs,Poor,No,2023-04-19,201613
H-0302,1463,2,2.5,3429.0,1997.0,2,2.0,Suburbs,Average,Yes,2023-11-05,296014
H-0303,2248,3,2.0,7323.0,1975.0,2,1.0,Rural,Average,No,2024-07-13,236806
H-0304,2166,4,1.0,4454.0,2012.0,1,0.0,Suburbs,Average,No,2020-07-13,325482
H-0305,1787,5,1.0,3847.0,1985.0,2,2.0,Rural,Fair,No,2021-09-12,192558
H-0306,1870,2,2.0,5198.0,1973.0,1,1.0,Downtown,Good,Yes,2023-09-12,378156
H-0307,2566,5,3.5,5899.0,1970.0,2,2.0,Downtown,,No,2020-05-24,369724
H-0308,1445,4,2.0,2773.0,1967.0,2,2.0,Suburbs,Average,No,2022-06-24,275073
H-0309,2128,4,3.0,4590.0,1964.0,1,2.0,Downtown,Poor,Yes,2023-12-07,310761
H-0310,1678,3,3.5,2666.0,1955.0,3,3.0,Rural,Fair,No,2020-02-01,173811
H-0311,1669,2,2.0,5442.0,1992.0,2,2.0,Downtown,Fair,No,2024-04-21,322648
H-0312,2459,2,1.5,6713.0,1980.0,3,1.0,Waterfront,Average,No,2024-06-25,493627
H-0313,2295,4,2.5,3983.0,1977.0,1,2.0,Rural,Average,No,2021-06-23,281838
H-0314,2288,3,3.5,4414.0,1957.0,3,1.0,Suburbs,Fair,No,2023-07-07,335769
H-0315,2583,5,3.0,4536.0,1978.0,1,3.0,Suburbs,Average,No,2020-07-31,455678
H-0316,1812,3,1.0,,1970.0,2,0.0,Suburbs,Average,Yes,2023-07-17,197444
H-0317,2209,2,3.0,3833.0,2007.0,3,2.0,Rural,Fair,No,2022-03-17,217314
H-0318,1613,4,2.5,5461.0,2009.0,1,0.0,Suburbs,Average,No,2023-12-11,264370
H-0319,1994,3,3.5,3093.0,1999.0,1,0.0,Downtown,Average,No,2020-12-21,445929
H-0320,1721,3,1.5,3654.0,1980.0,2,2.0,Suburbs,Good,No,2023-01-31,318686
H-0321,1858,4,2.5,6924.0,1996.0,2,3.0,Suburbs,Good,No,2023-08-08,381709
H-0322,2157,5,3.5,7110.0,1983.0,2,3.0,Industrial,Fair,No,2020-12-04,153781
H-0323,1309,4,2.0,2202.0,1951.0,1,1.0,Waterfront,Fair,No,2023-10-01,285584
H-0324,3055,4,2.5,10853.0,2016.0,2,,Downtown,Excellent,No,2024-05-22,777128
H-0325,1196,4,1.0,3268.0,2021.0,1,2.0,Rural,Fair,No,2022-10-28,151730
H-0326,1071,5,2.0,3873.0,2001.0,3,1.0,Industrial,Excellent,Yes,2023-08-06,176160
H-0327,2494,3,2.0,7486.0,1956.0,2,2.0,Downtown,Average,No,2022-06-10,499009
H-0328,2274,1,3.5,7287.0,1968.0,2,2.0,Rural,Excellent,No,2022-09-28,284996
H-0329,2174,3,2.0,8660.0,1964.0,1,2.0,Suburbs,Poor,No,2020-01-23,275650
H-0330,2177,3,2.5,4529.0,1997.0,3,2.0,Rural,Poor,No,2022-05-27,183579
H-0331,1792,4,3.0,5483.0,1963.0,2,2.0,Rural,Average,No,2022-08-21,209803
H-0332,1261,4,1.5,3342.0,1952.0,3,2.0,Industrial,Good,No,2023-01-26,141717
H-0333,1845,4,2.5,,1999.0,1,1.0,Suburbs,Average,No,2020-10-10,345088
H-0334,1393,1,3.0,2139.0,2003.0,2,1.0,Rural,Fair,No,2021-02-08,164554
H-0335,2385,4,3.5,4288.0,1955.0,2,2.0,Suburbs,Good,Yes,2023-06-19,335362
H-0336,1711,3,2.5,5342.0,1998.0,1,1.0,Suburbs,Average,No,2020-10-07,276636
H-0337,1304,4,3.0,3804.0,1972.0,2,0.0,Industrial,Average,No,2021-11-27,133413
H-0338,1607,4,1.5,4633.0,1969.0,1,3.0,Rural,Good,No,2021-02-23,240074
H-0339,2047,3,3.5,3233.0,2009.0,2,2.0,Suburbs,Excellent,No,2022-07-01,454439
H-0340,1461,2,1.5,3905.0,1994.0,2,2.0,Rural,Average,No,2024-07-10,193043
H-0341,1306,2,3.0,4977.0,2010.0,2,2.0,Downtown,Average,No,2023-11-27,360854
H-0342,1946,4,2.0,4853.0,2005.0,2,1.0,Suburbs,Poor,No,2021-03-27,271147
H-0343,1946,5,3.5,5959.0,1951.0,2,3.0,Rural,Excellent,No,2021-09-09,305538
H-0344,1495,4,3.0,5157.0,1994.0,1,0.0,Suburbs,Average,No,2024-03-17,304895
H-0345,1517,2,3.0,5248.0,1989.0,2,2.0,Suburbs,Average,Yes,2024-02-12,282320
H-0346,1939,3,2.0,5425.0,1973.0,3,2.0,Rural,Good,No,2020-09-25,251346
H-0347,931,4,2.0,3393.0,1978.0,2,2.0,Suburbs,Average,No,2023-10-20,201585
H-0348,955,4,2.5,2366.0,2016.0,1,2.0,Downtown,Good,No,2021-05-13,300216
H-0349,1368,2,3.0,5091.0,2017.0,2,3.0,Suburbs,Good,No,2022-06-29,282512
H-0350,1671,1,1.5,3510.0,2015.0,2,2.0,Industrial,Fair,Yes,2020-01-09,130249
H-0351,1986,4,4.0,4370.0,2003.0,2,1.0,Waterfront,Average,No,2024-07-29,559741
H-0352,2685,3,3.5,4384.0,2002.0,2,2.0,Suburbs,Poor,No,2023-06-28,334869
H-0353,2314,3,2.0,8073.0,1998.0,1,3.0,Downtown,Good,No,2021-02-08,527561
H-0354,1704,1,3.0,4332.0,1981.0,2,,Rural,Average,No,2023-02-18,240676
H-0355,1788,3,2.5,3706.0,2010.0,2,2.0,Rural,Good,No,2021-05-05,229942
H-0356,1198,5,2.5,2491.0,1991.0,1,2.0,Suburbs,Good,No,2020-05-29,276177
H-0357,1788,5,2.0,6711.0,1950.0,1,1.0,Suburbs,Fair,No,2021-12-12,264353
H-0358,1626,4,2.5,5828.0,2012.0,2,0.0,Industrial,Average,Yes,2022-10-24,171411
H-0359,1993,3,3.0,5747.0,1984.0,2,3.0,Suburbs,Good,No,2020-05-30,356010
H-0360,1303,2,2.0,3961.0,2000.0,2,2.0,Suburbs,Average,No,2022-05-17,232071
H-0361,2111,3,2.5,5669.0,2020.0,3,1.0,Rural,Poor,Yes,2022-05-11,154738
H-0362,2719,3,3.0,6740.0,1994.0,1,3.0,Downtown,Excellent,No,2022-11-18,674251
H-0363,1734,4,3.0,6569.0,2014.0,3,2.0,Downtown,Good,No,2021-02-13,475913
H-0364,2041,3,1.0,3702.0,1963.0,2,2.0,Industrial,Good,Yes,2020-02-04,180175
H-0365,2214,3,3.5,5637.0,1952.0,2,1.0,Suburbs,Fair,No,2021-06-27,271421
H-0366,1559,2,2.5,3681.0,1973.0,3,3.0,Suburbs,Good,Yes,2021-10-29,299116
H-0367,1934,3,2.0,5309.0,2014.0,2,2.0,Suburbs,Good,No,2022-11-30,322684
H-0368,1807,2,2.0,4777.0,1997.0,2,2.0,Waterfront,Average,No,2024-04-06,458298
H-0369,1858,2,2.5,5197.0,1959.0,3,0.0,Rural,Average,Yes,2020-12-06,191167
H-0370,1336,6,3.5,2471.0,1962.0,2,1.0,Downtown,Fair,No,2023-02-24,310265
H-0371,1814,3,2.0,5048.0,2022.0,2,1.0,Rural,Average,No,2020-06-12,199886
H-0372,2098,3,3.0,4418.0,1963.0,3,3.0,Suburbs,Average,No,2020-11-15,326796
H-0373,2670,5,1.0,5235.0,1959.0,2,1.0,Suburbs,Poor,No,2022-05-02,277972
H-0374,2375,6,2.5,3947.0,1989.0,2,2.0,Rural,,No,2023-03-31,293184
H-0375,3091,4,4.0,10529.0,1972.0,2,0.0,Downtown,Good,No,2023-12-08,619394
H-0376,1339,4,3.0,3439.0,2004.0,2,1.0,Industrial,Average,No,2023-05-30,158127
H-0377,2323,3,2.0,7123.0,2012.0,1,1.0,Rural,Fair,No,2020-01-26,224620
H-0378,1910,3,2.5,6339.0,2020.0,2,2.0,Suburbs,Average,No,2023-02-18,367632
H-0379,3113,3,2.0,9956.0,1991.0,1,2.0,Rural,Good,No,2023-10-12,374433
H-0380,1315,4,2.0,3519.0,2015.0,2,3.0,Suburbs,Fair,No,2022-05-29,244319
H-0381,1296,4,3.0,3200.0,2022.0,3,3.0,Rural,Average,No,2024-06-04,216167
H-0382,1440,3,3.0,3513.0,1996.0,2,0.0,Downtown,Fair,Yes,2020-01-08,304179
H-0383,525,2,2.0,1627.0,2001.0,1,2.0,Suburbs,Fair,No,2023-10-02,113931
H-0384,1484,4,3.5,4061.0,1967.0,1,2.0,Rural,Good,No,2021-07-14,219468
H-0385,1344,2,2.5,4869.0,1967.0,2,3.0,Waterfront,Fair,No,2022-12-24,282967
H-0386,1890,4,2.0,6967.0,1973.0,3,0.0,Suburbs,Good,No,2023-03-06,314648
H-0387,2005,4,2.5,3862.0,1972.0,2,2.0,Suburbs,Fair,No,2021-05-27,316006
H-0388,2925,4,2.5,5383.0,1961.0,1,1.0,Suburbs,Fair,No,2024-07-24,375529
H-0389,2370,4,2.5,7290.0,1972.0,2,1.0,Suburbs,Average,No,2020-06-21,393797
H-0390,1453,5,2.5,3273.0,1970.0,2,0.0,Suburbs,Average,No,2020-09-19,246062
H-0391,1260,3,2.5,1948.0,2013.0,2,1.0,Rural,Good,No,2024-02-02,146320
H-0392,2095,4,1.5,7796.0,2021.0,2,2.0,Suburbs,Excellent,Yes,2020-07-18,444090
H-0393,1007,4,3.0,2081.0,1983.0,2,2.0,Industrial,Good,No,2021-09-30,145057
H-0394,2898,2,2.5,11079.0,1951.0,2,2.0,Suburbs,Fair,No,2023-05-12,361345
H-0395,2507,1,1.5,8257.0,2018.0,2,1.0,Waterfront,Average,No,2023-08-17,602436
H-0396,1518,3,3.0,5171.0,1980.0,1,1.0,Suburbs,Good,No,2024-05-17,262237
H-0397,772,3,3.5,1546.0,2017.0,3,2.0,Waterfront,Fair,Yes,2023-08-14,249360
H-0398,2612,4,3.5,5447.0,2019.0,2,3.0,Downtown,Good,No,2023-11-14,671403
H-0399,1731,4,2.0,4852.0,1968.0,1,0.0,Rural,Fair,Yes,2024-05-08,135161
H-0400,2542,2,1.5,4906.0,2021.0,3,2.0,Suburbs,Average,No,2022-07-15,399572
H-0401,843,2,2.5,1908.0,1962.0,2,0.0,Suburbs,Average,Yes,2021-07-28,111051
H-0402,1440,5,1.5,3317.0,2014.0,1,2.0,Downtown,Good,No,2023-06-28,397548
H-0403,1803,2,3.5,3424.0,1955.0,2,1.0,Downtown,Fair,No,2020-09-30,339821
H-0404,1828,3,1.5,3679.0,2020.0,3,0.0,Rural,Excellent,No,2020-04-24,261597
H-0405,1529,4,2.0,5307.0,1976.0,2,,Suburbs,Good,No,2023-08-07,315066
H-0406,2173,3,2.0,4167.0,2001.0,1,1.0,Rural,Average,No,2024-05-10,251721
H-0407,1159,2,2.0,1820.0,1997.0,2,1.0,Suburbs,Fair,No,2022-01-10,181190
H-0408,1714,2,3.0,5267.0,2017.0,2,2.0,Suburbs,Excellent,Yes,2020-09-26,343636
H-0409,1872,2,2.5,7375.0,1993.0,2,0.0,Waterfront,Average,No,2022-04-12,493674
H-0410,2108,4,1.5,4907.0,1966.0,1,0.0,Rural,Average,Yes,2021-10-20,252588
H-0411,2226,3,2.0,3999.0,1987.0,2,1.0,Suburbs,Average,No,2021-09-15,324096
H-0412,1125,3,2.5,3291.0,1959.0,1,3.0,Rural,Average,No,2022-11-17,186810
H-0413,879,4,1.5,3310.0,2003.0,2,2.0,Waterfront,Good,No,2020-10-19,353276
H-0414,2566,4,2.5,8878.0,1955.0,3,2.0,Waterfront,Good,No,2021-09-28,640731
H-0415,1999,1,2.5,6109.0,1955.0,1,2.0,Downtown,Average,No,2023-12-25,380130
H-0416,1350,3,3.0,3088.0,2001.0,2,1.0,Waterfront,Excellent,No,2023-05-06,458952
H-0417,2730,4,3.5,7793.0,1964.0,2,0.0,Suburbs,Average,Yes,2020-04-03,447140
H-0418,1869,3,3.5,3229.0,2017.0,2,2.0,Rural,Good,No,2022-05-10,254480
H-0419,2507,3,3.5,8015.0,2006.0,2,2.0,Suburbs,Average,No,2020-06-01,441234
H-0420,1840,4,2.0,6095.0,2005.0,2,3.0,Rural,Average,No,2024-05-21,279116
H-0421,3036,5,1.5,11878.0,1956.0,3,3.0,Rural,Fair,Yes,2021-02-13,304308
H-0422,2853,4,2.0,6136.0,2000.0,2,2.0,Suburbs,Average,No,2024-04-10,429441
H-0423,1650,4,3.5,2551.0,2007.0,2,2.0,Suburbs,Good,No,2023-10-28,325825
H-0424,2382,4,4.0,6822.0,2013.0,2,1.0,Rural,Excellent,No,2022-07-11,343337
H-0425,2187,3,3.5,7144.0,1975.0,3,1.0,Suburbs,Average,No,2021-07-16,365335
H-0426,2621,4,1.5,9110.0,2007.0,1,3.0,Downtown,Average,No,2023-12-07,578159
H-0427,1221,3,3.5,2422.0,1980.0,1,1.0,Downtown,Average,Yes,2020-09-12,295433
H-0428,2211,2,2.0,4763.0,2015.0,2,3.0,Rural,Average,Yes,2020-10-28,251803
H-0429,2435,4,1.0,6772.0,1962.0,2,2.0,Waterfront,Fair,No,2021-01-11,474350
H-0430,744,4,2.0,1730.0,1967.0,3,2.0,Rural,Fair,No,2022-09-27,101229
H-0431,1090,3,1.0,3979.0,1962.0,1,1.0,Suburbs,Excellent,No,2021-06-10,248208
H-0432,576,5,2.5,1546.0,1973.0,2,2.0,Suburbs,Average,Yes,2024-07-13,159449
H-0433,1638,1,2.0,5731.0,2006.0,2,2.0,Suburbs,Excellent,No,2020-11-22,299178
H-0434,2230,3,2.5,6581.0,1978.0,2,2.0,Industrial,Average,No,2023-09-10,202422
H-0435,2701,2,2.5,9271.0,2005.0,2,1.0,Suburbs,Average,No,2020-06-09,403401
H-0436,1844,4,3.5,,2003.0,1,0.0,Suburbs,Average,No,2021-08-14,331409
H-0437,2777,4,3.0,9937.0,1954.0,1,2.0,Rural,Good,No,2021-02-12,307375
H-0438,971,3,2.0,2123.0,1984.0,3,1.0,Waterfront,Fair,No,2024-06-23,215821
H-0439,777,4,3.0,2226.0,1968.0,2,2.0,Downtown,Good,No,2020-02-13,240763
H-0440,1766,3,3.5,3593.0,2004.0,1,2.0,Suburbs,Good,No,2023-04-23,343238
H-0441,2030,4,1.5,5458.0,2018.0,2,1.0,Suburbs,Good,Yes,2021-02-18,390328
H-0442,1780,3,2.5,4085.0,,3,2.0,Rural,Average,Yes,2023-09-20,201923
H-0443,559,3,2.0,1211.0,1987.0,2,1.0,Downtown,Excellent,No,2021-06-04,218021
H-0444,1746,5,1.0,6839.0,,2,2.0,Rural,Good,Yes,2020-11-09,238230
H-0445,1017,3,3.0,1932.0,1971.0,2,0.0,Suburbs,Good,No,2023-03-06,196627
H-0446,2201,2,3.5,7633.0,2022.0,2,1.0,Waterfront,Good,No,2021-03-07,638072
H-0447,2019,4,1.5,7996.0,1989.0,1,1.0,Suburbs,Excellent,No,2022-03-23,463200
H-0448,1236,5,3.0,1915.0,1975.0,1,2.0,Downtown,Good,Yes,2020-08-08,346769
H-0449,1491,3,3.5,4842.0,1954.0,2,,Rural,Average,No,2023-04-27,164431
H-0450,1164,2,3.5,2481.0,2003.0,2,1.0,Rural,Average,No,2021-11-12,165620
H-0451,1762,3,2.0,2821.0,1998.0,2,2.0,Rural,Good,Yes,2020-08-23,221579
H-0452,2373,3,3.5,5949.0,1952.0,1,0.0,Rural,Average,No,2023-05-26,254206
H-0453,1208,2,2.0,4636.0,1987.0,1,2.0,Downtown,Good,No,2020-06-22,303565
H-0454,2102,4,2.5,3214.0,1963.0,1,2.0,Suburbs,Good,No,2022-08-20,345122
H-0455,1481,6,1.0,4398.0,1996.0,1,3.0,Suburbs,Fair,Yes,2022-10-13,274995
H-0456,1324,3,1.0,3645.0,1963.0,2,0.0,Industrial,Average,No,2024-04-06,128169
H-0457,1735,3,3.0,6390.0,2022.0,2,1.0,Suburbs,Poor,No,2020-09-09,221237
H-0458,1178,3,2.0,2014.0,1987.0,2,2.0,Downtown,Good,No,2022-12-29,306378
H-0459,1467,2,2.0,4699.0,2013.0,2,2.0,Suburbs,Fair,No,2021-09-29,229920
H-0460,1081,5,1.5,3459.0,1993.0,1,1.0,Waterfront,Average,No,2021-11-01,296587
H-0461,2978,3,3.0,9448.0,2019.0,2,2.0,Waterfront,Fair,Yes,2022-04-20,637051
H-0462,1821,3,1.0,7021.0,2014.0,1,2.0,Industrial,Poor,No,2021-01-26,154147
H-0463,1380,4,3.0,4909.0,1974.0,1,0.0,Suburbs,Excellent,No,2022-02-11,300264
H-0464,1928,3,1.0,3094.0,1965.0,1,2.0,Rural,Excellent,No,2023-02-23,225038
H-0465,1732,4,1.5,4637.0,1964.0,3,1.0,Suburbs,Average,No,2022-02-04,265938
H-0466,1667,2,2.0,4158.0,1952.0,2,3.0,Downtown,Good,No,2020-03-12,362747
H-0467,2168,4,2.5,4932.0,2016.0,3,2.0,Downtown,Fair,No,2021-03-07,409561
H-0468,2254,5,2.0,5924.0,,2,0.0,Suburbs,Excellent,No,2021-08-11,447283
H-0469,1481,4,2.0,3643.0,2004.0,2,2.0,Rural,Fair,No,2021-08-16,174501
H-0470,1454,5,4.0,3752.0,1987.0,2,3.0,Industrial,Good,No,2020-05-15,175312
H-0471,1634,2,2.5,6451.0,2012.0,1,2.0,Downtown,Good,No,2022-01-22,429686
H-0472,418,3,1.0,719.0,1950.0,1,1.0,Industrial,Poor,No,2023-03-04,68244
H-0473,890,4,2.0,3386.0,2020.0,3,2.0,Suburbs,Excellent,Yes,2020-03-22,276117
H-0474,2620,4,3.5,7075.0,1968.0,2,2.0,Suburbs,Good,No,2023-06-11,440655
H-0475,2786,3,2.0,8523.0,2001.0,1,0.0,Suburbs,Excellent,Yes,2024-05-17,500489
H-0476,1650,3,1.0,5899.0,1979.0,1,1.0,Suburbs,Fair,Yes,2020-01-16,218544
H-0477,2145,2,3.0,5150.0,2004.0,3,2.0,Suburbs,Average,Yes,2020-11-20,345723
H-0478,1986,3,2.5,5116.0,1963.0,3,2.0,Rural,Fair,No,2022-06-28,202359
H-0479,3647,2,2.5,9204.0,1962.0,2,1.0,Rural,Average,Yes,2020-12-31,350959
H-0480,2471,4,1.0,6021.0,1976.0,1,2.0,Waterfront,Good,No,2023-07-03,556617
H-0481,1723,3,1.5,6571.0,1958.0,2,2.0,Suburbs,Excellent,Yes,2021-06-06,306403
H-0482,1226,2,2.5,4379.0,1990.0,2,1.0,Rural,Good,Yes,2021-05-06,147163
H-0483,836,4,2.0,1481.0,1997.0,2,1.0,Rural,Average,No,2020-01-02,124283
H-0484,1922,4,2.5,3402.0,1961.0,2,2.0,Industrial,Average,No,2021-03-28,196174
H-0485,1346,5,2.5,3458.0,1959.0,2,2.0,Suburbs,Good,No,2020-12-30,266744
H-0486,946,4,2.0,1652.0,1955.0,2,2.0,Industrial,Good,No,2021-07-28,130991
H-0487,1412,3,3.5,4303.0,1983.0,3,1.0,Rural,Good,Yes,2020-09-04,226219
H-0488,1151,4,3.0,2139.0,2001.0,2,2.0,Rural,Good,No,2022-09-22,174035
H-0489,2812,3,3.0,7890.0,1990.0,2,,Downtown,Good,No,2021-02-03,602382
H-0490,2328,2,1.0,3534.0,1955.0,1,2.0,Suburbs,Good,No,2023-10-24,302417
H-0491,1795,4,1.5,4113.0,1951.0,1,1.0,Suburbs,Excellent,No,2021-04-21,311305
H-0492,2687,5,2.5,8579.0,1964.0,2,2.0,Downtown,Fair,No,2020-12-18,487888
H-0493,1846,3,1.5,5002.0,1966.0,2,1.0,Suburbs,Good,Yes,2020-04-05,311759
H-0494,1283,3,4.0,5062.0,1965.0,2,,Industrial,Fair,Yes,2023-05-23,139504
H-0495,2713,2,1.5,9998.0,1977.0,1,1.0,Suburbs,Average,No,2022-04-30,371811
H-0496,2123,2,2.5,5090.0,2021.0,1,1.0,Downtown,Average,Yes,2020-07-09,444872
H-0497,1177,3,2.0,1899.0,1959.0,2,2.0,Suburbs,Excellent,No,2021-01-05,242675
H-0498,1685,4,2.5,6089.0,1959.0,2,0.0,Downtown,Average,No,2024-07-29,399240
H-0499,1274,2,1.5,4813.0,1959.0,2,3.0,Suburbs,Good,No,2023-09-11,238812
H-0500,970,5,2.0,3445.0,2022.0,2,2.0,Suburbs,Excellent,No,2021-08-08,304145
H-0501,2355,4,2.0,4285.0,1977.0,2,2.0,Suburbs,Fair,No,2022-06-27,319779
H-0502,2945,4,3.5,,1973.0,2,2.0,Rural,Average,No,2021-11-27,327221
H-0503,960,4,1.0,2060.0,1968.0,2,2.0,Downtown,Good,No,2020-03-01,271696
H-0504,2137,2,3.5,7074.0,2017.0,1,2.0,Waterfront,Average,No,2023-07-27,558086
H-0505,1409,3,3.0,5312.0,2005.0,2,2.0,Industrial,Good,No,2023-04-15,208335
H-0506,1507,4,2.0,3148.0,2016.0,2,2.0,Downtown,Average,No,2021-11-15,367074
H-0507,1444,4,3.0,5444.0,1991.0,1,,Waterfront,Average,No,2023-11-17,447195
H-0508,1281,4,1.0,2912.0,1961.0,3,2.0,Suburbs,Excellent,No,2022-06-14,286390
H-0509,1829,3,4.0,7208.0,1967.0,2,,Suburbs,Good,Yes,2020-04-19,341234
H-0510,1301,5,2.5,2866.0,1972.0,2,2.0,Suburbs,Average,No,2021-03-10,267263
H-0511,1962,2,2.0,7619.0,1955.0,2,1.0,Suburbs,Average,No,2022-02-12,286931
H-0512,1769,5,2.0,2890.0,2002.0,1,1.0,Industrial,Average,Yes,2020-06-22,174312
H-0513,1656,6,1.0,5420.0,1991.0,1,3.0,Suburbs,Average,Yes,2022-08-13,368884
H-0514,1255,2,4.0,3551.0,2015.0,2,1.0,Downtown,Average,No,2020-07-20,320091
H-0515,1453,4,1.0,3915.0,1979.0,1,2.0,Suburbs,Good,Yes,2020-12-01,247097
H-0516,2253,1,3.0,4638.0,1958.0,1,1.0,Suburbs,Fair,Yes,2024-02-05,247125
H-0517,2100,3,2.0,6854.0,1991.0,3,2.0,Industrial,Excellent,No,2024-07-31,278936
H-0518,1213,3,3.5,2398.0,1983.0,2,2.0,Suburbs,Average,Yes,2022-07-10,288399
H-0519,1859,4,2.0,5357.0,1989.0,1,1.0,Suburbs,Poor,Yes,2022-11-03,231290
H-0520,2250,5,2.5,4799.0,1966.0,2,2.0,Suburbs,Average,No,2023-08-27,386186
H-0521,798,4,2.5,3103.0,1978.0,2,2.0,Suburbs,Average,No,2023-03-11,237846
H-0522,2126,3,3.0,3341.0,1999.0,2,2.0,Downtown,Good,No,2020-11-01,464241
H-0523,1402,4,1.0,2803.0,1998.0,1,2.0,Suburbs,Fair,No,2021-11-20,228841
H-0524,2142,5,1.5,4510.0,2022.0,2,1.0,Downtown,Good,No,2022-06-14,556679
H-0525,1342,1,2.0,3402.0,2010.0,1,2.0,Waterfront,Average,No,2021-08-25,362403
H-0526,717,6,3.0,1492.0,1995.0,2,0.0,Suburbs,Good,Yes,2020-10-21,211661
H-0527,823,2,1.5,2245.0,1995.0,2,1.0,Waterfront,Excellent,Yes,2023-05-17,292069
H-0528,1828,4,2.5,,1966.0,1,3.0,Industrial,Good,No,2020-11-28,244987
H-0529,1955,3,2.0,6412.0,2015.0,1,2.0,Industrial,Good,No,2021-03-12,223060
H-0530,1257,2,3.5,3708.0,1954.0,2,2.0,Downtown,Fair,No,2021-04-24,229915
H-0531,2183,3,3.5,3760.0,2003.0,2,2.0,Industrial,Fair,No,2020-09-27,201682
H-0532,803,4,2.5,2597.0,1965.0,1,1.0,Rural,Average,No,2023-11-23,111180
H-0533,1760,3,2.0,3372.0,1956.0,1,2.0,Rural,Excellent,Yes,2022-10-19,215423
H-0534,1073,2,2.0,3718.0,1957.0,3,2.0,Downtown,Good,No,2023-10-29,252350
H-0535,1408,4,1.0,2992.0,2021.0,1,1.0,Downtown,Average,No,2022-04-06,343249
H-0536,1828,5,2.0,4647.0,1987.0,3,2.0,Industrial,Good,No,2022-05-19,194036
H-0537,1283,3,3.0,3048.0,2003.0,1,2.0,Suburbs,Average,No,2022-10-28,267064
H-0538,1569,3,2.5,5722.0,1964.0,1,0.0,Downtown,Excellent,No,2021-09-12,393760
H-0539,2403,3,3.5,4364.0,1999.0,2,2.0,Suburbs,Average,No,2022-04-11,412696
H-0540,1453,1,2.0,4234.0,2005.0,1,2.0,Industrial,Fair,No,2022-07-04,125695
H-0541,2301,4,3.0,4268.0,1958.0,1,1.0,Suburbs,Average,No,2024-05-15,347122
H-0542,1122,4,2.5,3659.0,1957.0,1,2.0,Industrial,Fair,No,2024-01-17,113839
H-0543,2117,4,2.5,7965.0,1968.0,3,3.0,Suburbs,Fair,No,2020-08-04,341583
H-0544,2664,3,2.0,6890.0,2000.0,2,2.0,Suburbs,Average,Yes,2020-03-10,439508
H-0545,400,4,2.5,1088.0,2021.0,2,2.0,Suburbs,Average,Yes,2023-02-12,133883
H-0546,1321,4,2.5,5044.0,2006.0,2,3.0,Rural,Good,No,2020-03-23,205225
H-0547,2146,4,3.0,6014.0,2017.0,2,3.0,Suburbs,Fair,No,2020-04-11,348557
