customer_id,gender,senior_citizen,partner,tenure,internet_service,contract_type,payment_method,monthly_charges,total_charges,support_calls,age,income,signup_date,churn
CUST-00217,Male,0,No,2,No,Month-to-month,Bank transfer,33.72,0.0,3.0,31.0,58371.0,2022-08-30,Yes
CUST-00218,Female,0,No,2,Fiber optic,Two year,Electronic check,71.1,216.08,1.0,38.0,36163.0,2022-03-13,No
CUST-00219,Male,0,Yes,9,DSL,One year,Electronic check,78.14,688.97,4.0,35.0,36013.0,2020-07-08,Yes
CUST-00220,Female,0,Yes,8,No,Two year,Mailed check,80.6,588.99,1.0,43.0,23876.0,2019-06-20,No
CUST-00221,Male,1,Yes,72,Fiber optic,Two year,Electronic check,51.48,3720.31,4.0,74.0,143037.0,2021-12-19,No
CUST-00222,Female,0,Yes,36,No,Month-to-month,Credit card,120.0,4330.22,2.0,18.0,49418.0,2020-10-05,No
CUST-00223,Female,0,Yes,25,DSL,Month-to-month,Mailed check,26.15,637.62,4.0,51.0,42834.0,2018-11-06,No
CUST-00224,Female,0,Yes,17,Fiber optic,One year,Bank transfer,108.77,1856.52,0.0,19.0,28077.0,2022-02-06,No
CUST-00225,Female,0,Yes,4,DSL,Month-to-month,Credit card,101.45,348.05,3.0,35.0,285328.0,2022-06-23,Yes
CUST-00226,Female,0,Yes,72,Fiber optic,Month-to-month,Mailed check,120.0,8678.0,3.0,57.0,25745.0,2020-05-03,Yes
CUST-00227,Male,0,No,11,DSL,Month-to-month,Mailed check,18.0,148.16,1.0,42.0,37899.0,2023-05-04,No
CUST-00228,Male,0,Yes,2,DSL,Two year,Electronic check,38.94,47.6,1.0,26.0,62912.0,2018-06-22,Yes
CUST-00229,Female,0,No,16,DSL,Month-to-month,Credit card,109.76,1788.6,3.0,31.0,70271.0,2021-03-07,No
CUST-00230,Male,0,No,49,DSL,Month-to-month,Credit card,18.0,942.2,0.0,51.0,87095.0,2024-02-19,No
CUST-00231,Female,0,Yes,52,No,One year,Electronic check,18.0,1015.29,2.0,31.0,145011.0,2019-03-23,Yes
CUST-00232,Male,0,No,0,DSL,Two year,Electronic check,50.35,52.79,3.0,45.0,66416.0,2019-02-08,No
CUST-00233,Male,1,No,52,Fiber optic,Two year,Credit card,70.76,3663.32,4.0,42.0,26013.0,2020-06-06,No
CUST-00234,Female,0,Yes,7,Fiber optic,One year,Mailed check,112.77,712.34,2.0,32.0,42017.0,2019-09-21,No
CUST-00235,Male,0,No,0,Fiber optic,Month-to-month,Bank transfer,59.44,70.25,2.0,72.0,58965.0,2019-06-04,No
CUST-00236,Male,1,No,45,Fiber optic,Month-to-month,Bank transfer,46.75,2172.28,1.0,50.0,169555.0,2024-02-04,No
CUST-00237,Male,1,Yes,47,Fiber optic,Two year,Bank transfer,74.34,3460.38,0.0,18.0,21190.0,2020-03-18,No
CUST-00238,Female,0,No,21,No,Month-to-month,Credit card,79.09,1706.95,2.0,44.0,100865.0,2018-05-21,No
CUST-00239,Female,0,No,20,Fiber optic,One year,Credit card,78.24,1548.19,2.0,32.0,54608.0,2023-10-10,No
CUST-00240,Male,0,No,40,No,Month-to-month,Credit card,59.66,2461.46,3.0,53.0,81040.0,2020-11-16,Yes
CUST-00241,Female,0,No,37,Fiber optic,Month-to-month,Credit card,18.0,640.26,0.0,30.0,46110.0,2022-09-21,Yes
CUST-00242,Female,0,Yes,52,Fiber optic,One year,Electronic check,37.47,2047.37,1.0,40.0,29570.0,2020-05-10,No
CUST-00243,Female,0,No,19,Fiber optic,Two year,Electronic check,107.61,2083.9,1.0,,76920.0,2024-01-01,No
CUST-00244,Male,0,No,72,DSL,Two year,Credit card,70.61,5173.8,1.0,54.0,72595.0,2019-11-06,No
CUST-00245,Male,0,No,72,DSL,Two year,Electronic check,55.32,3959.85,1.0,25.0,87836.0,2022-04-02,No
CUST-00246,Female,0,No,2,Fiber optic,One year,Bank transfer,98.55,217.35,0.0,37.0,48631.0,2023-04-16,Yes
CUST-00247,Male,0,No,45,DSL,One year,Credit card,31.1,1351.04,5.0,35.0,34204.0,2019-07-12,Yes
CUST-00248,Male,0,No,16,Fiber optic,Two year,Mailed check,58.24,974.04,0.0,32.0,19239.0,2023-02-21,No
CUST-00249,Male,0,No,11,DSL,Month-to-month,Mailed check,69.13,805.38,0.0,66.0,80147.0,2023-01-31,No
CUST-00250,Male,0,No,22,Fiber optic,Two year,Electronic check,51.76,1258.57,1.0,47.0,63217.0,2024-03-09,No
CUST-00251,Female,0,Yes,1,No,One year,Electronic check,68.02,92.12,1.0,24.0,27461.0,2023-12-03,No
CUST-00252,Male,0,Yes,16,Fiber optic,Two year,Bank transfer,59.37,986.12,0.0,54.0,35484.0,2020-06-29,No
CUST-00253,Male,0,Yes,49,DSL,One year,Electronic check,23.02,1104.44,1.0,71.0,37047.0,2021-10-15,No
CUST-00254,Male,0,Yes,5,DSL,Month-to-month,Credit card,70.44,379.27,1.0,56.0,20134.0,2023-12-08,Yes
CUST-00255,Male,0,No,13,No,Month-to-month,Electronic check,25.15,307.96,2.0,20.0,,2018-01-11,No
CUST-00256,Male,0,Yes,67,No,Month-to-month,Bank transfer,69.97,4693.78,1.0,35.0,24827.0,2022-01-09,No
CUST-00257,Female,0,No,13,No,Month-to-month,Electronic check,106.22,1389.59,3.0,59.0,38273.0,2019-05-20,Yes
CUST-00258,Male,0,Yes,10,DSL,Month-to-month,Mailed check,56.57,548.08,0.0,32.0,31469.0,2022-09-27,No
CUST-00259,Male,0,No,13,Fiber optic,One year,Electronic check,29.86,,1.0,48.0,18468.0,2023-02-10,No
CUST-00260,Male,0,Yes,17,No,Month-to-month,Electronic check,61.19,1021.47,0.0,52.0,164975.0,2022-07-29,No
CUST-00261,Male,0,Yes,23,DSL,Month-to-month,Bank transfer,40.04,901.93,1.0,29.0,103935.0,2024-05-22,Yes
CUST-00262,Female,0,Yes,38,DSL,Two year,Credit card,82.84,3201.75,1.0,41.0,30717.0,2021-01-27,No
CUST-00263,Female,0,Yes,14,DSL,Month-to-month,Electronic check,60.56,856.61,6.0,18.0,57725.0,2021-08-08,No
CUST-00264,Female,0,Yes,40,No,Two year,Electronic check,116.29,4668.95,2.0,27.0,62974.0,2020-08-16,No
CUST-00265,Male,0,No,18,Fiber optic,Month-to-month,Bank transfer,99.89,1725.15,0.0,38.0,100172.0,2024-04-01,No
CUST-00266,Male,0,Yes,9,No,Two year,Credit card,60.41,564.86,3.0,24.0,29996.0,2023-12-03,No
CUST-00267,Male,0,No,25,DSL,Month-to-month,Electronic check,86.47,2188.27,1.0,64.0,94396.0,2024-04-30,No
CUST-00268,Female,0,Yes,30,Fiber optic,One year,Electronic check,53.2,1576.08,1.0,21.0,35286.0,2024-04-26,No
CUST-00269,Female,0,Yes,19,DSL,One year,Electronic check,66.02,1358.63,1.0,35.0,21993.0,2023-09-30,No
CUST-00270,Female,0,No,1,DSL,Two year,Electronic check,54.16,0.0,0.0,43.0,75696.0,2023-12-22,No
CUST-00271,Male,1,Yes,4,Fiber optic,Month-to-month,Electronic check,87.99,391.18,1.0,62.0,106346.0,2018-10-08,No
CUST-00272,Male,0,No,8,Fiber optic,Month-to-month,Mailed check,107.99,899.56,1.0,21.0,231594.0,2019-02-11,No
CUST-00273,Female,1,Yes,7,Fiber optic,Two year,Mailed check,88.96,649.8,1.0,58.0,23864.0,2023-09-05,No
CUST-00274,Female,1,No,26,No,Month-to-month,Mailed check,92.66,2417.97,1.0,42.0,74559.0,2022-08-30,No
CUST-00275,Male,0,Yes,0,DSL,Month-to-month,Electronic check,92.69,27.53,2.0,28.0,38335.0,2023-08-13,No
CUST-00276,Male,0,No,33,DSL,Month-to-month,Mailed check,81.54,2734.23,2.0,48.0,78434.0,2022-12-10,No
CUST-00277,Female,0,No,7,Fiber optic,Month-to-month,Electronic check,30.82,179.45,3.0,44.0,20286.0,2018-11-24,Yes
CUST-00278,Male,1,No,8,No,Month-to-month,Electronic check,116.03,943.2,3.0,33.0,22979.0,2023-11-18,No
CUST-00279,Female,0,No,18,Fiber optic,Month-to-month,Mailed check,119.13,2135.17,2.0,42.0,30775.0,2022-12-12,No
CUST-00280,Female,0,No,5,Fiber optic,Month-to-month,Electronic check,57.98,235.21,3.0,36.0,51399.0,2021-08-30,Yes
CUST-00281,Male,0,No,51,Fiber optic,Month-to-month,Credit card,53.88,2783.74,2.0,43.0,33367.0,2021-06-01,No
CUST-00282,Male,0,No,2,DSL,Month-to-month,Electronic check,83.37,,1.0,51.0,72797.0,2021-09-06,Yes
CUST-00283,Female,0,Yes,14,DSL,One year,Bank transfer,81.52,1066.39,0.0,64.0,90774.0,2020-07-03,Yes
CUST-00284,Male,0,No,45,Fiber optic,Two year,Mailed check,58.94,2625.34,2.0,24.0,70245.0,2023-02-25,Yes
CUST-00285,Male,0,Yes,22,No,Month-to-month,Mailed check,27.5,565.06,2.0,71.0,129478.0,2023-10-31,No
CUST-00286,Male,0,Yes,8,Fiber optic,Two year,Bank transfer,74.17,644.78,0.0,18.0,62912.0,2019-08-16,No
CUST-00287,Male,0,Yes,13,Fiber optic,Two year,Electronic check,81.54,1067.68,2.0,39.0,23620.0,2018-03-31,No
CUST-00288,Female,0,No,29,Fiber optic,One year,Electronic check,86.77,2585.45,1.0,50.0,111082.0,2019-04-21,No
CUST-00289,Female,0,No,72,Fiber optic,Two year,Electronic check,75.48,5401.23,2.0,45.0,34095.0,2022-11-10,No
CUST-00290,Male,0,Yes,53,No,Month-to-month,Mailed check,,3057.82,3.0,33.0,84647.0,2023-07-28,No
CUST-00291,Female,0,Yes,10,Fiber optic,Two year,Mailed check,94.82,1090.18,2.0,39.0,126025.0,2020-03-27,No
CUST-00292,Female,1,Yes,72,DSL,One year,Bank transfer,66.98,4840.36,1.0,35.0,64473.0,2018-12-24,No
CUST-00293,Male,0,No,0,Fiber optic,Month-to-month,Electronic check,51.05,43.08,0.0,33.0,19976.0,2023-07-05,No
CUST-00294,Male,0,No,0,Fiber optic,One year,Credit card,59.58,34.68,2.0,53.0,28256.0,2019-05-18,No
CUST-00295,Female,0,Yes,41,Fiber optic,One year,Electronic check,18.0,666.9,3.0,46.0,108406.0,2019-07-21,No
CUST-00296,Male,0,No,5,No,Month-to-month,Electronic check,59.53,326.94,2.0,32.0,44290.0,2018-08-05,No
CUST-00297,Male,0,No,1,DSL,Month-to-month,Credit card,,100.97,1.0,54.0,51418.0,2023-11-03,No
CUST-00298,Male,0,Yes,6,Fiber optic,One year,Electronic check,75.19,438.15,3.0,46.0,77288.0,2020-02-05,No
CUST-00299,Male,0,No,13,Fiber optic,One year,Credit card,110.62,1393.86,1.0,53.0,74443.0,2019-02-07,No
CUST-00300,Female,0,Yes,31,DSL,One year,Electronic check,57.11,,2.0,50.0,57946.0,2024-02-13,No
CUST-00301,Male,0,Yes,23,No,One year,Electronic check,79.62,1782.64,1.0,,43252.0,2020-02-26,No
CUST-00302,Female,0,Yes,6,Fiber optic,Month-to-month,Electronic check,88.78,639.36,3.0,34.0,40635.0,2022-10-18,No
CUST-00303,Male,0,Yes,16,Fiber optic,Month-to-month,Mailed check,120.0,1925.71,2.0,52.0,82021.0,2019-06-24,Yes
CUST-00304,Female,1,No,62,No,Two year,Mailed check,69.34,4237.91,4.0,50.0,68332.0,2022-08-30,No
CUST-00305,Male,0,Yes,40,DSL,Two year,Electronic check,33.67,1321.1,2.0,41.0,42008.0,2019-06-28,No
CUST-00306,Female,0,No,9,Fiber optic,One year,Electronic check,90.44,800.05,3.0,43.0,93832.0,2022-02-03,No
CUST-00307,Male,0,No,72,Fiber optic,Two year,Electronic check,120.0,8760.62,2.0,59.0,45368.0,2020-10-29,No
CUST-00308,Male,0,Yes,29,No,Two year,Electronic check,55.32,1560.05,1.0,33.0,29407.0,2023-02-15,No
CUST-00309,Male,0,Yes,1,Fiber optic,Month-to-month,Credit card,90.23,,4.0,49.0,31089.0,2022-09-08,No
CUST-00310,Female,0,Yes,0,Fiber optic,Month-to-month,Mailed check,101.86,0.0,2.0,39.0,27248.0,2024-01-01,Yes
CUST-00311,Male,1,Yes,4,DSL,Month-to-month,Bank transfer,95.51,407.0,2.0,38.0,41629.0,2020-06-01,No
CUST-00312,Female,0,No,31,No,Month-to-month,Electronic check,68.77,2105.78,1.0,57.0,102768.0,2022-11-03,No
CUST-00313,Male,0,No,4,Fiber optic,One year,Electronic check,44.05,119.25,3.0,53.0,30240.0,2024-03-20,No
CUST-00314,Female,0,No,17,Fiber optic,Month-to-month,Bank transfer,62.56,1053.76,3.0,53.0,54889.0,2020-02-27,No
CUST-00315,Male,0,No,2,DSL,Two year,Credit card,78.76,142.55,2.0,60.0,33056.0,2019-11-11,No
CUST-00316,Male,0,Yes,60,Fiber optic,One year,Credit card,92.25,5505.39,1.0,42.0,41932.0,2022-12-07,No
CUST-00317,Male,0,Yes,10,DSL,One year,Mailed check,75.02,723.26,3.0,51.0,19810.0,2020-11-09,Yes
CUST-00318,Male,0,No,57,No,Month-to-month,Electronic check,53.6,3114.43,1.0,37.0,42945.0,2020-07-23,No
CUST-00319,Female,1,Yes,69,No,Month-to-month,Electronic check,81.66,5618.55,1.0,46.0,43642.0,2021-07-02,No
CUST-00320,Male,0,Yes,0,DSL,One year,Bank transfer,90.8,0.0,,40.0,67790.0,2024-01-01,No
CUST-00321,Female,0,Yes,14,Fiber optic,Two year,Electronic check,76.39,1046.35,0.0,43.0,56048.0,2018-07-16,No
CUST-00322,Male,0,Yes,0,Fiber optic,Two year,Credit card,39.91,2.72,0.0,50.0,23884.0,2020-12-27,No
CUST-00323,Female,0,No,57,No,One year,Bank transfer,59.56,3328.11,2.0,,93950.0,2018-09-16,No
CUST-00324,Female,0,No,17,Fiber optic,Month-to-month,Credit card,93.43,1669.61,2.0,71.0,55613.0,2023-09-02,No
CUST-00325,Female,0,No,1,No,Month-to-month,Bank transfer,23.51,66.89,2.0,27.0,55217.0,2018-11-17,No
CUST-00326,Male,0,No,2,Fiber optic,Two year,Bank transfer,18.0,107.51,1.0,25.0,48751.0,2018-07-30,No
CUST-00327,Female,0,No,11,DSL,Month-to-month,Electronic check,110.24,1232.25,1.0,58.0,35930.0,2024-03-08,Yes
CUST-00328,Male,0,No,67,Fiber optic,One year,Mailed check,80.34,5278.1,3.0,53.0,55864.0,2021-08-12,No
CUST-00329,Male,0,Yes,28,Fiber optic,One year,Electronic check,83.2,2406.37,0.0,50.0,65209.0,2023-04-20,No
CUST-00330,Female,0,No,48,DSL,Month-to-month,Bank transfer,32.7,,2.0,50.0,17186.0,2021-01-06,No
CUST-00331,Male,1,Yes,10,DSL,Month-to-month,Mailed check,87.13,832.19,1.0,41.0,35480.0,2020-10-17,Yes
CUST-00332,Female,0,Yes,1,No,Two year,Bank transfer,73.26,81.08,1.0,29.0,42067.0,2023-11-06,Yes
CUST-00333,Female,0,Yes,72,Fiber optic,Two year,Bank transfer,18.0,1364.91,2.0,43.0,57165.0,2024-05-08,No
CUST-00334,Female,0,Yes,0,DSL,Two year,Bank transfer,107.73,52.66,3.0,32.0,100306.0,2021-12-20,No
CUST-00335,Male,0,No,70,No,Month-to-month,Electronic check,69.76,4928.51,1.0,55.0,30851.0,2023-11-22,Yes
CUST-00336,Female,0,Yes,11,DSL,Month-to-month,Credit card,53.12,568.73,4.0,39.0,36359.0,2023-07-15,Yes
CUST-00337,Male,0,No,0,DSL,Two year,Electronic check,53.66,0.0,2.0,30.0,36043.0,2021-06-28,No
CUST-00338,Male,0,Yes,28,Fiber optic,Month-to-month,Credit card,18.0,521.3,1.0,37.0,30305.0,2024-01-15,No
CUST-00339,Female,0,No,72,No,One year,Mailed check,82.8,5955.1,4.0,47.0,39802.0,2019-05-08,No
CUST-00340,Female,0,Yes,72,Fiber optic,Month-to-month,Credit card,72.86,5290.39,1.0,34.0,77845.0,2023-09-05,No
CUST-00341,Female,0,No,4,Fiber optic,One year,Mailed check,59.18,278.23,2.0,30.0,26048.0,2019-12-26,No
CUST-00342,Male,0,No,4,DSL,Month-to-month,Bank transfer,103.35,442.97,1.0,45.0,63366.0,2018-03-13,No
CUST-00343,Female,0,Yes,20,Fiber optic,Two year,Mailed check,23.48,343.3,0.0,45.0,17656.0,2023-01-19,No
CUST-00344,Female,0,No,24,Fiber optic,Two year,Bank transfer,47.1,1136.8,1.0,34.0,35003.0,2023-12-20,No
CUST-00345,Male,1,Yes,32,No,Month-to-month,Electronic check,39.5,1258.56,1.0,35.0,40227.0,2019-05-23,No
CUST-00346,Male,0,No,4,Fiber optic,Month-to-month,Bank transfer,56.64,234.96,1.0,45.0,133909.0,2021-06-05,No
CUST-00347,Male,0,No,72,DSL,One year,Electronic check,67.02,4787.72,2.0,21.0,41569.0,2022-10-22,No
CUST-00348,Male,1,Yes,24,Fiber optic,Month-to-month,Bank transfer,77.9,1803.36,1.0,22.0,15000.0,2020-02-16,No
CUST-00349,Male,0,No,45,DSL,Two year,Electronic check,54.59,2479.71,1.0,31.0,15000.0,2018-12-11,No
CUST-00350,Female,0,Yes,18,No,Month-to-month,Electronic check,38.68,678.42,3.0,39.0,50031.0,2020-07-08,No
CUST-00351,Male,0,No,12,DSL,Month-to-month,Credit card,115.58,1415.69,0.0,46.0,,2020-12-05,No
CUST-00352,Female,0,Yes,72,DSL,One year,Credit card,120.0,8606.45,2.0,62.0,61406.0,2022-10-06,No
CUST-00353,Female,0,No,20,Fiber optic,One year,Bank transfer,69.3,1456.8,1.0,54.0,54205.0,2019-04-11,No
CUST-00354,Male,1,No,48,,Month-to-month,Credit card,42.3,2080.45,0.0,39.0,98455.0,2023-03-25,No
CUST-00355,Male,0,No,72,DSL,Month-to-month,Electronic check,109.26,7881.56,1.0,41.0,35463.0,2021-03-22,No
CUST-00356,Female,1,Yes,27,Fiber optic,Month-to-month,Electronic check,21.6,572.54,1.0,27.0,83863.0,2023-10-19,No
CUST-00357,Female,0,Yes,19,Fiber optic,Month-to-month,Electronic check,54.96,1086.86,1.0,41.0,18412.0,2021-08-18,No
CUST-00358,Female,0,No,0,Fiber optic,Month-to-month,Electronic check,44.12,19.63,2.0,37.0,28482.0,2020-11-12,Yes
CUST-00359,Male,0,Yes,0,No,Two year,Electronic check,30.21,11.93,0.0,46.0,,2019-11-03,No
CUST-00360,Female,0,No,5,Fiber optic,Month-to-month,Bank transfer,56.6,335.14,0.0,30.0,41568.0,2018-09-06,No
CUST-00361,Female,0,No,4,No,Month-to-month,Electronic check,39.07,227.61,1.0,49.0,47678.0,2020-05-20,No
CUST-00362,Male,1,Yes,7,DSL,One year,Electronic check,65.38,395.04,2.0,63.0,52494.0,2020-08-27,No
CUST-00363,Male,1,No,8,DSL,Month-to-month,Bank transfer,65.82,474.04,0.0,40.0,50875.0,2021-08-24,Yes
CUST-00364,Female,0,No,10,Fiber optic,Two year,Electronic check,46.36,424.59,1.0,47.0,28098.0,2023-07-08,No
CUST-00365,Male,0,Yes,13,DSL,One year,Mailed check,53.88,625.32,1.0,51.0,43732.0,2020-12-22,No
CUST-00366,Female,0,Yes,2,DSL,Month-to-month,Electronic check,58.07,113.0,0.0,36.0,19960.0,2020-01-07,Yes
CUST-00367,Female,1,Yes,1,No,Two year,Credit card,89.3,119.31,3.0,45.0,111072.0,2023-08-09,No
CUST-00368,Female,0,Yes,26,Fiber optic,Month-to-month,Electronic check,60.55,1573.23,2.0,42.0,40856.0,2022-09-16,No
CUST-00369,Female,0,No,18,DSL,One year,Credit card,89.74,1588.61,1.0,,36558.0,2019-12-21,No
CUST-00370,Male,0,Yes,14,Fiber optic,Two year,Mailed check,82.57,1212.3,1.0,31.0,127180.0,2019-01-27,No
CUST-00371,Female,0,Yes,24,DSL,Two year,Electronic check,82.15,1978.63,1.0,42.0,23263.0,2019-11-13,No
CUST-00372,Male,0,Yes,42,Fiber optic,Month-to-month,Electronic check,106.64,4496.03,,48.0,24950.0,2018-10-17,Yes
CUST-00373,Female,0,Yes,13,DSL,Month-to-month,Bank transfer,31.42,466.17,3.0,62.0,25393.0,2023-10-18,No
CUST-00374,Female,1,No,24,DSL,Month-to-month,Credit card,50.8,1213.04,3.0,55.0,47064.0,2021-12-04,No
CUST-00375,Male,0,No,72,DSL,One year,Electronic check,117.9,8591.81,2.0,72.0,63511.0,2023-07-17,No
CUST-00376,Male,0,No,43,No,Two year,Electronic check,57.28,2440.65,4.0,31.0,76405.0,2023-04-07,Yes
CUST-00377,Female,0,Yes,13,DSL,Month-to-month,Mailed check,18.0,,0.0,54.0,229394.0,2018-12-26,No
CUST-00378,Male,0,No,24,Fiber optic,Month-to-month,Mailed check,58.91,1365.1,0.0,44.0,15000.0,2020-11-03,No
CUST-00379,Male,0,No,4,DSL,Two year,Credit card,69.05,302.07,,72.0,70632.0,2024-03-27,No
CUST-00380,Female,0,Yes,19,Fiber optic,Month-to-month,Mailed check,18.0,309.87,1.0,30.0,35091.0,2019-07-02,No
CUST-00381,Female,1,Yes,72,Fiber optic,Month-to-month,Electronic check,105.02,7617.42,0.0,30.0,34480.0,2018-04-28,Yes
CUST-00382,Male,0,Yes,17,Fiber optic,Month-to-month,Credit card,43.59,717.12,3.0,33.0,33797.0,2020-03-21,No
CUST-00383,Female,0,Yes,63,Fiber optic,Month-to-month,Mailed check,74.86,4730.72,1.0,18.0,28416.0,2021-04-12,Yes
CUST-00384,Male,0,No,12,No,Two year,Bank transfer,58.22,666.11,2.0,34.0,,2018-05-11,No
CUST-00385,Female,0,No,72,DSL,Two year,Bank transfer,26.35,1944.06,3.0,31.0,81257.0,2020-09-26,No
CUST-00386,Male,0,Yes,20,DSL,Month-to-month,Electronic check,32.88,624.81,4.0,44.0,49707.0,2019-08-17,Yes
CUST-00387,Male,1,Yes,1,No,Two year,Electronic check,36.95,121.12,0.0,46.0,,2019-05-12,Yes
CUST-00388,Male,0,Yes,21,No,Month-to-month,Electronic check,97.57,1999.17,0.0,68.0,19781.0,2019-09-11,Yes
CUST-00389,Female,1,Yes,7,Fiber optic,Two year,Credit card,60.57,356.71,0.0,55.0,,2018-09-04,No
CUST-00390,Female,0,No,0,Fiber optic,Month-to-month,Bank transfer,49.34,47.58,1.0,33.0,15000.0,2018-06-29,Yes
CUST-00391,Male,0,No,41,DSL,Two year,Electronic check,36.96,1485.78,,29.0,32220.0,2021-10-28,No
CUST-00392,Male,0,Yes,7,Fiber optic,Month-to-month,Bank transfer,100.88,705.8,0.0,48.0,54015.0,2024-01-30,No
CUST-00393,Female,0,Yes,38,DSL,Month-to-month,Bank transfer,108.93,4123.23,1.0,23.0,52141.0,2023-03-01,No
CUST-00394,Male,0,No,8,No,Two year,Electronic check,,738.69,3.0,67.0,53616.0,2023-05-08,No
CUST-00395,Male,0,No,5,DSL,Month-to-month,Mailed check,79.77,395.0,2.0,58.0,21022.0,2022-09-19,Yes
CUST-00396,Female,0,No,72,Fiber optic,Two year,Bank transfer,73.69,5368.93,2.0,35.0,79371.0,2024-02-18,No
CUST-00397,Female,0,Yes,10,Fiber optic,Month-to-month,Electronic check,28.52,335.36,1.0,18.0,56600.0,2024-02-06,No
CUST-00398,Male,1,Yes,22,DSL,Month-to-month,Credit card,57.63,1279.45,0.0,60.0,76102.0,2022-12-29,No
CUST-00399,Female,0,No,22,Fiber optic,Two year,Bank transfer,44.48,1034.17,1.0,40.0,15746.0,2022-08-05,No
CUST-00400,Female,0,No,19,No,One year,Electronic check,18.0,289.02,1.0,59.0,59094.0,2019-12-17,Yes
CUST-00401,Female,0,Yes,59,Fiber optic,Month-to-month,Credit card,96.71,5689.62,1.0,19.0,24036.0,2018-08-02,No
CUST-00402,Female,0,Yes,26,No,Month-to-month,Electronic check,44.13,1167.17,5.0,33.0,38623.0,2018-08-06,No
CUST-00403,Female,0,Yes,12,DSL,One year,Credit card,100.88,1204.04,2.0,42.0,67549.0,2022-09-22,No
CUST-00404,Female,0,No,47,DSL,Month-to-month,Electronic check,91.45,4285.81,,42.0,51774.0,2018-03-08,No
CUST-00405,Female,0,Yes,4,No,Month-to-month,Bank transfer,81.7,266.77,2.0,35.0,29409.0,2023-03-28,No
CUST-00406,Female,0,No,18,DSL,One year,Bank transfer,83.39,1396.95,4.0,50.0,49205.0,2020-05-08,No
CUST-00407,Female,0,Yes,72,Fiber optic,One year,Electronic check,,3391.77,0.0,27.0,19556.0,2019-03-27,No
CUST-00408,Male,0,No,23,Fiber optic,Two year,Mailed check,120.0,2772.16,1.0,40.0,97749.0,2020-08-12,No
CUST-00409,Male,0,Yes,40,Fiber optic,One year,Mailed check,66.29,2696.7,1.0,43.0,43339.0,2022-07-06,No
CUST-00410,Female,1,Yes,25,Fiber optic,Month-to-month,Bank transfer,74.06,1829.64,0.0,49.0,95906.0,2019-10-07,No
CUST-00411,Female,0,Yes,43,Fiber optic,Month-to-month,Electronic check,45.53,1922.15,0.0,51.0,35741.0,2019-02-11,No
CUST-00412,Female,0,Yes,69,No,Month-to-month,Credit card,37.07,2558.16,2.0,26.0,35805.0,2022-09-25,No
CUST-00413,Male,0,Yes,7,DSL,Month-to-month,Bank transfer,79.32,597.95,0.0,20.0,30992.0,2023-08-26,Yes
CUST-00414,Male,0,Yes,4,Fiber optic,Month-to-month,Electronic check,71.53,274.55,4.0,59.0,82926.0,2021-10-03,Yes
CUST-00415,Male,0,No,15,DSL,Two year,Bank transfer,41.32,659.89,4.0,,32027.0,2021-05-12,No
CUST-00416,Female,0,No,29,Fiber optic,Two year,Mailed check,21.85,583.33,2.0,31.0,72168.0,2022-11-04,No
CUST-00417,Male,0,Yes,6,DSL,One year,Credit card,26.9,153.33,4.0,63.0,38969.0,2022-09-13,Yes
CUST-00418,Female,0,Yes,0,Fiber optic,One year,Electronic check,100.88,0.0,0.0,43.0,15000.0,2018-01-15,No
CUST-00419,Female,0,No,10,DSL,Month-to-month,Electronic check,46.6,527.32,0.0,58.0,34815.0,2019-10-23,No
CUST-00420,Female,0,No,72,DSL,One year,Electronic check,54.83,3958.14,2.0,42.0,24161.0,2023-12-24,No
CUST-00421,Female,1,No,28,Fiber optic,Two year,Credit card,108.51,3125.58,3.0,70.0,50028.0,2024-02-28,No
CUST-00422,Female,1,No,12,DSL,One year,Mailed check,31.34,,0.0,66.0,23998.0,2021-04-10,No
CUST-00423,Female,1,Yes,5,Fiber optic,Month-to-month,Electronic check,43.19,222.45,2.0,38.0,85441.0,2021-08-05,No
CUST-00424,Male,0,Yes,10,Fiber optic,One year,Mailed check,41.94,428.37,1.0,55.0,46413.0,2018-01-02,No
CUST-00425,Female,0,No,4,DSL,One year,Electronic check,113.54,485.16,,51.0,44065.0,2022-04-25,No
CUST-00426,Male,0,No,2,Fiber optic,Month-to-month,Electronic check,120.0,199.33,2.0,61.0,72659.0,2019-05-13,Yes
CUST-00427,Male,0,Yes,56,No,Month-to-month,Bank transfer,87.55,4987.02,1.0,28.0,87408.0,2018-10-27,No
CUST-00428,Female,0,Yes,72,No,One year,Electronic check,,6372.65,0.0,51.0,48433.0,2019-12-15,No
CUST-00429,Male,0,No,4,Fiber optic,One year,Mailed check,47.59,,0.0,56.0,30861.0,2022-04-07,No
CUST-00430,Female,0,No,1,DSL,Two year,Mailed check,,119.2,3.0,18.0,16909.0,2020-10-19,No
CUST-00431,Male,0,Yes,9,DSL,Month-to-month,Mailed check,73.03,641.61,0.0,25.0,32479.0,2020-03-28,No
CUST-00432,Female,0,Yes,14,Fiber optic,Month-to-month,Electronic check,90.59,1407.42,2.0,18.0,33849.0,2022-08-30,No
CUST-00433,Female,1,No,5,Fiber optic,Month-to-month,Bank transfer,61.83,361.65,1.0,38.0,52272.0,2023-03-22,No
CUST-00434,Female,1,Yes,8,DSL,Month-to-month,Electronic check,56.96,458.16,1.0,52.0,39851.0,2023-07-30,No
CUST-00435,Male,0,No,5,Fiber optic,One year,Mailed check,114.89,568.85,0.0,63.0,74069.0,2020-11-08,No
