hotel,is_canceled,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,30,July,28,5,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,123.0,0,0,Check-Out,10/7/2015
Resort Hotel,0,64,July,28,5,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,107.0,0,0,Check-Out,10/7/2015
Resort Hotel,0,39,July,28,5,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0,Transient,163.0,0,0,Check-Out,11/7/2015
Resort Hotel,0,90,July,28,5,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,82.0,0,0,Check-Out,11/7/2015
Resort Hotel,1,34,July,28,5,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0,Transient,163.0,0,0,Canceled,17-06-2015
Resort Hotel,1,93,July,28,5,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0,Transient,105.5,0,0,Canceled,1/5/2015
Resort Hotel,0,97,July,28,5,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0,Transient,164.2,1,1,Check-Out,12/7/2015
Resort Hotel,0,29,July,28,5,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0,Transient,97.29,0,1,Check-Out,12/7/2015
Resort Hotel,1,101,July,28,5,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,114.0,0,1,Canceled,30-03-2015
Resort Hotel,0,27,July,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,0,Transient,98.4,0,0,Check-Out,12/7/2015
Resort Hotel,0,8,July,28,5,4,5,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,0,Transient,175.0,1,1,Check-Out,14-07-2015
Resort Hotel,0,82,July,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0,Transient,63.6,1,2,Check-Out,15-07-2015
Resort Hotel,0,94,July,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,,0,Transient,124.45,1,1,Check-Out,15-07-2015
Resort Hotel,0,110,July,28,5,4,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0,Contract,110.7,0,0,Check-Out,16-07-2015
Resort Hotel,0,96,July,28,5,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0,Contract,74.07,0,0,Check-Out,19-07-2015
Resort Hotel,0,79,July,28,5,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0,Contract,134.1,0,0,Check-Out,19-07-2015
Resort Hotel,0,115,July,28,6,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,0,Transient,167.0,0,0,Check-Out,11/7/2015
Resort Hotel,0,111,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0,Transient,123.0,0,2,Check-Out,10/7/2015
Resort Hotel,0,51,July,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0,Transient,117.81,1,2,Check-Out,10/7/2015
Resort Hotel,0,94,July,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0,Transient,171.32,0,1,Check-Out,10/7/2015
Resort Hotel,0,81,July,28,6,1,3,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0,Transient,210.0,1,0,Check-Out,10/7/2015
Resort Hotel,0,84,July,28,6,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,0,Transient,97.0,0,2,Check-Out,10/7/2015
Resort Hotel,0,51,July,28,6,1,3,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0,Transient,117.81,0,2,Check-Out,10/7/2015
Resort Hotel,0,111,July,28,6,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,0,Transient,0.0,0,2,Check-Out,6/7/2015
Resort Hotel,0,0,July,28,6,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250.0,0,Transient,0.0,0,0,Check-Out,6/7/2015
Resort Hotel,0,2,July,28,6,1,0,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,0,Transient,131.0,0,0,Check-Out,7/7/2015
Resort Hotel,0,7,July,28,6,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0,Transient,98.0,0,2,Check-Out,8/7/2015
Resort Hotel,0,98,July,28,6,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240.0,0,Transient,87.3,1,1,Check-Out,8/7/2015
Resort Hotel,0,95,July,28,6,1,2,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,97.0,0,1,Check-Out,9/7/2015
Resort Hotel,1,48,July,28,6,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,167.0,0,0,Canceled,3/6/2015
Resort Hotel,0,66,July,28,6,1,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175.0,0,Transient,91.5,0,0,Check-Out,10/7/2015
Resort Hotel,0,104,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,0,Transient,73.8,0,1,Check-Out,10/7/2015
Resort Hotel,0,28,July,28,6,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,123.0,0,0,Check-Out,11/7/2015
Resort Hotel,0,34,July,28,6,1,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,175.0,1,0,Check-Out,11/7/2015
Resort Hotel,0,98,July,28,6,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0,Transient,117.8,1,1,Check-Out,12/7/2015
Resort Hotel,0,104,July,28,6,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0,Transient,117.63,0,0,Check-Out,12/7/2015
Resort Hotel,0,68,July,28,6,2,5,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,185.0,0,0,Check-Out,13-07-2015
Resort Hotel,1,86,July,28,6,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,0,Transient,71.0,0,1,Canceled,26-06-2015
Resort Hotel,0,258,July,28,6,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0,Contract,47.25,0,0,Check-Out,13-07-2015
Resort Hotel,0,111,July,28,6,3,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0,Transient,151.0,0,1,Check-Out,14-07-2015
Resort Hotel,1,94,July,28,6,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,87.3,0,0,Canceled,14-05-2015
Resort Hotel,0,112,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0,Transient,120.6,0,1,Check-Out,16-07-2015
Resort Hotel,0,100,July,28,6,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241.0,0,Transient,63.86,0,1,Check-Out,16-07-2015
Resort Hotel,0,33,July,28,6,3,7,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250.0,0,Transient,157.1,0,1,Check-Out,16-07-2015
Resort Hotel,0,97,July,28,6,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0,Contract,91.37,0,2,Check-Out,16-07-2015
Resort Hotel,0,80,July,28,6,3,8,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,,0,Transient,73.0,0,0,Check-Out,17-07-2015
Resort Hotel,0,90,July,28,6,4,10,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0,Contract,110.7,0,0,Check-Out,20-07-2015
Resort Hotel,0,111,July,28,6,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0,Contract,93.6,0,0,Check-Out,20-07-2015
Resort Hotel,0,65,July,28,6,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127.0,0,Transient,83.5,0,0,Check-Out,13-07-2015
Resort Hotel,1,67,July,28,7,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,73.8,0,1,Canceled,7/5/2015
Resort Hotel,0,55,July,28,7,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,82.0,1,2,Check-Out,10/7/2015
Resort Hotel,0,21,July,28,7,0,3,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,185.5,0,1,Check-Out,10/7/2015
Resort Hotel,0,8,July,28,7,0,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,0.0,0,1,Check-Out,7/7/2015
Resort Hotel,0,8,July,28,7,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0,Transient,0.0,0,1,Check-Out,7/7/2015
Resort Hotel,0,0,July,28,7,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,109.8,0,3,Check-Out,8/7/2015
Resort Hotel,0,0,July,28,7,0,1,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,,0,Transient,195.0,1,0,Check-Out,8/7/2015
Resort Hotel,0,8,July,28,7,0,4,3,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,0,Transient,193.0,0,1,Check-Out,11/7/2015
Resort Hotel,0,66,July,28,7,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,97.0,0,2,Check-Out,11/7/2015
Resort Hotel,0,88,July,28,7,0,4,3,0.0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95.0,0,Transient,150.0,0,1,Check-Out,11/7/2015
Resort Hotel,0,0,July,28,7,0,4,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,,0,Transient,98.0,0,0,Check-Out,11/7/2015
Resort Hotel,1,43,July,28,7,0,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0,Transient,91.5,0,0,Canceled,28-05-2015
Resort Hotel,1,88,July,28,7,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,139.0,0,2,Canceled,13-04-2015
Resort Hotel,0,54,July,28,7,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0,Transient,79.5,0,0,Check-Out,14-07-2015
Resort Hotel,1,292,July,28,7,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,0,Contract,47.25,0,0,Canceled,25-03-2015
Resort Hotel,0,112,July,28,7,4,10,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0,Contract,126.65,0,1,Check-Out,21-07-2015
Resort Hotel,0,68,July,28,8,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,107.0,0,1,Check-Out,11/7/2015
Resort Hotel,0,7,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,131.0,1,2,Check-Out,12/7/2015
Resort Hotel,0,1,July,28,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,131.0,1,1,Check-Out,12/7/2015
Resort Hotel,1,113,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,123.0,0,1,Canceled,28-05-2015
Resort Hotel,0,5,July,28,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,146.0,0,1,Check-Out,12/7/2015
Resort Hotel,0,83,July,28,8,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105.0,0,Transient,110.7,0,1,Check-Out,12/7/2015
Resort Hotel,1,105,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,73.8,0,1,Canceled,29-06-2015
Resort Hotel,0,0,July,28,8,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146.0,0,Transient,61.0,0,0,Check-Out,9/7/2015
Resort Hotel,1,1,July,28,8,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,0,Transient,104.72,0,1,Canceled,8/7/2015
Resort Hotel,0,1,July,28,8,0,2,2,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,,0,Transient,104.72,1,1,Check-Out,10/7/2015
Resort Hotel,1,102,July,28,8,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,0,Transient,66.42,0,1,Canceled,28-05-2015
Resort Hotel,0,113,July,28,8,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,0,Transient,77.96,1,1,Check-Out,14-07-2015
Resort Hotel,1,280,July,28,8,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0,Contract,112.0,0,1,Canceled,15-04-2015
Resort Hotel,0,96,July,28,8,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0,Transient,107.0,0,1,Check-Out,15-07-2015
Resort Hotel,0,394,July,28,8,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0,Contract,89.68,0,0,Check-Out,15-07-2015
Resort Hotel,0,33,July,28,8,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,155.0,0,0,Check-Out,15-07-2015
Resort Hotel,0,82,July,28,8,2,6,3,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,112.0,0,1,Check-Out,16-07-2015
Resort Hotel,0,100,July,28,8,2,7,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0,Transient-Party,130.1,0,3,Check-Out,17-07-2015
Resort Hotel,0,100,July,28,8,2,7,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient-Party,100.1,0,2,Check-Out,17-07-2015
Resort Hotel,0,17,July,28,9,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0,Transient,123.0,0,3,Check-Out,10/7/2015
Resort Hotel,0,68,July,28,9,0,2,3,0.0,0,BB,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0,Transient,124.0,1,1,Check-Out,11/7/2015
Resort Hotel,0,12,July,28,9,0,2,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,,0,Transient,146.0,1,0,Check-Out,11/7/2015
Resort Hotel,1,77,July,28,9,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0,Transient,97.0,0,0,Canceled,2/6/2015
Resort Hotel,1,24,July,28,9,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0,Transient,123.0,0,1,Canceled,16-06-2015
Resort Hotel,1,44,July,28,9,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,153.0,0,0,Canceled,16-06-2015
Resort Hotel,0,78,July,28,9,0,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,82.0,0,2,Check-Out,12/7/2015
Resort Hotel,1,17,July,28,9,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,105.08,0,0,Canceled,23-06-2015
Resort Hotel,1,103,July,28,9,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,65.42,0,0,Canceled,27-06-2015
Resort Hotel,0,16,July,28,9,1,3,1,0.0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,98.0,0,1,Check-Out,13-07-2015
Resort Hotel,0,14,July,28,9,2,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,75.46,1,1,Check-Out,14-07-2015
Resort Hotel,0,77,July,28,9,2,3,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177.0,0,Transient,65.5,0,0,Check-Out,14-07-2015
Resort Hotel,0,90,July,28,9,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0,Transient,90.95,0,0,Check-Out,16-07-2015
Resort Hotel,0,90,July,28,9,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0,Contract,93.6,0,0,Check-Out,16-07-2015
Resort Hotel,0,90,July,28,9,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143.0,0,Contract,119.25,0,0,Check-Out,16-07-2015
Resort Hotel,0,366,July,28,9,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,0,Contract,134.73,0,0,Check-Out,16-07-2015
Resort Hotel,0,249,July,28,9,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,112.0,0,1,Check-Out,16-07-2015
Resort Hotel,1,69,July,28,9,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,118.13,0,2,Canceled,13-05-2015
Resort Hotel,0,10,July,28,10,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,131.0,0,0,Check-Out,11/7/2015
Resort Hotel,0,22,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,88.2,0,0,Check-Out,12/7/2015
Resort Hotel,0,91,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,73.8,0,1,Check-Out,12/7/2015
Resort Hotel,0,23,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,98.0,0,0,Check-Out,12/7/2015
Resort Hotel,0,11,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,110.5,0,1,Check-Out,12/7/2015
Resort Hotel,0,3,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,131.0,0,1,Check-Out,12/7/2015
Resort Hotel,0,13,July,28,10,0,2,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,0,Transient,185.0,1,1,Check-Out,12/7/2015
Resort Hotel,0,108,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0,Transient,87.3,0,2,Check-Out,12/7/2015
Resort Hotel,0,37,July,28,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,0,Transient,120.0,0,1,Check-Out,13-07-2015
Resort Hotel,0,21,July,28,10,1,2,2,0.0,0,BB,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0,Transient,98.0,0,1,Check-Out,13-07-2015
Resort Hotel,0,106,July,28,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,96.3,0,2,Check-Out,13-07-2015
Resort Hotel,0,30,July,28,10,2,2,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,0,Transient-Party,197.0,0,1,Check-Out,14-07-2015
Resort Hotel,1,51,July,28,10,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,123.0,0,0,Canceled,29-06-2015
Resort Hotel,0,79,July,28,10,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,82.0,0,2,Check-Out,15-07-2015
Resort Hotel,0,21,July,28,10,2,3,2,0.0,2,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0,Transient,165.0,1,3,Check-Out,15-07-2015
Resort Hotel,0,35,July,28,10,2,3,2,2.0,0,BB,EST,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,149.4,0,0,Check-Out,15-07-2015
Resort Hotel,0,78,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient,106.84,1,2,Check-Out,17-07-2015
Resort Hotel,0,31,July,28,10,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0,Transient,161.0,1,1,Check-Out,17-07-2015
Resort Hotel,0,78,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0,Transient,134.43,0,2,Check-Out,17-07-2015
Resort Hotel,0,78,July,28,10,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0,Transient,144.43,1,2,Check-Out,17-07-2015
Resort Hotel,0,44,July,28,10,2,5,1,0.0,0,HB,RUS,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,244.0,0,Transient,152.0,0,0,Check-Out,17-07-2015
Resort Hotel,0,34,July,28,10,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0,Transient,125.54,0,3,Check-Out,17-07-2015
Resort Hotel,0,87,July,28,10,2,5,2,1.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,5.0,0,Transient,133.83,0,2,Check-Out,17-07-2015
Resort Hotel,0,11,July,28,10,2,6,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient,159.75,1,0,Check-Out,18-07-2015
Resort Hotel,0,115,July,28,10,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,2,Check-Out,19-07-2015
Resort Hotel,0,86,July,28,10,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,112.2,0,0,Check-Out,20-07-2015
Resort Hotel,0,41,July,28,10,4,7,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0,Transient,110.6,0,0,Check-Out,21-07-2015
Resort Hotel,0,32,July,28,10,4,9,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,0,Transient,105.9,0,0,Check-Out,23-07-2015
Resort Hotel,0,34,July,28,10,2,5,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,0,Transient,95.27,0,3,Check-Out,17-07-2015
Resort Hotel,0,34,July,28,10,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0,Transient,108.83,0,1,Check-Out,17-07-2015
Resort Hotel,1,100,July,28,11,2,3,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149.0,0,Transient,153.96,0,0,Canceled,29-05-2015
Resort Hotel,0,44,July,28,11,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Check-Out,16-07-2015
Resort Hotel,0,304,July,28,11,2,4,2,0.0,1,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient,90.67,0,1,Check-Out,17-07-2015
Resort Hotel,1,36,July,28,11,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,126.67,0,0,Canceled,8/6/2015
Resort Hotel,0,117,July,28,11,2,4,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,0,Transient,144.4,0,1,Check-Out,17-07-2015
Resort Hotel,0,70,July,28,11,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,99.5,1,2,Check-Out,17-07-2015
Resort Hotel,0,110,July,28,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0,Transient,139.4,0,1,Check-Out,18-07-2015
Resort Hotel,1,109,July,28,11,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,73.8,0,1,Canceled,22-04-2015
Resort Hotel,0,33,July,28,11,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0,Transient,89.97,0,1,Check-Out,15-07-2015
Resort Hotel,0,33,July,28,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,123.0,0,0,Check-Out,15-07-2015
